Timestamp,Mean_ACC_X,Std_ACC_X,Min_ACC_X,Max_ACC_X,Range_ACC_X,Median_ACC_X,Skewness_ACC_X,Kurtosis_ACC_X,Energy_ACC_X,Entropy_ACC_X,Mean_ACC_Y,Std_ACC_Y,Min_ACC_Y,Max_ACC_Y,Range_ACC_Y,Median_ACC_Y,Skewness_ACC_Y,Kurtosis_ACC_Y,Energy_ACC_Y,Entropy_ACC_Y,Mean_ACC_Z,Std_ACC_Z,Min_ACC_Z,Max_ACC_Z,Range_ACC_Z,Median_ACC_Z,Skewness_ACC_Z,Kurtosis_ACC_Z,Energy_ACC_Z,Entropy_ACC_Z,Activity
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",236.46,3.2486827167237187,230.0,244.0,14.0,236.0,0.4251920671282439,-0.5875204450767164,5592378.0,6.6437216404572945,236.46,3.2486827167237187,230.0,244.0,14.0,236.0,0.4251920671282439,-0.5875204450767164,5592378.0,6.6437216404572945,236.46,3.2486827167237187,230.0,244.0,14.0,236.0,0.4251920671282439,-0.5875204450767164,5592378.0,6.6437216404572945,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1952.08,69.83120774952683,1724.0,2144.0,420.0,1950.0,0.2674532487804831,2.5790851572554643,381544396.0,6.642944136061345,1952.08,69.83120774952683,1724.0,2144.0,420.0,1950.0,0.2674532487804831,2.5790851572554643,381544396.0,6.642944136061345,1952.08,69.83120774952683,1724.0,2144.0,420.0,1950.0,0.2674532487804831,2.5790851572554643,381544396.0,6.642944136061345,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",499.73,67.58426913375207,286.0,613.0,327.0,513.0,-1.1710291432195703,1.4911545497020406,25425203.0,6.6299045741220235,499.73,67.58426913375207,286.0,613.0,327.0,513.0,-1.1710291432195703,1.4911545497020406,25425203.0,6.6299045741220235,499.73,67.58426913375207,286.0,613.0,327.0,513.0,-1.1710291432195703,1.4911545497020406,25425203.0,6.6299045741220235,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-245.38,49.01963737610518,-386.0,-170.0,216.0,-234.5,-1.0642593115893555,0.5741181347340669,6259024.0,6.616791486542593,-245.38,49.01963737610518,-386.0,-170.0,216.0,-234.5,-1.0642593115893555,0.5741181347340669,6259024.0,6.616791486542593,-245.38,49.01963737610518,-386.0,-170.0,216.0,-234.5,-1.0642593115893555,0.5741181347340669,6259024.0,6.616791486542593,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-2.72,20.584921420763052,-46.0,41.0,87.0,-2.0,-0.11150854591950399,-0.14238322752067845,42690.0,11.949532506515235,-2.72,20.584921420763052,-46.0,41.0,87.0,-2.0,-0.11150854591950399,-0.14238322752067845,42690.0,11.949532506515235,-2.72,20.584921420763052,-46.0,41.0,87.0,-2.0,-0.11150854591950399,-0.14238322752067845,42690.0,11.949532506515235,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.08,11.05329604848045,-21.0,22.0,43.0,-0.5,0.025621620342807322,-0.8111388628859602,12096.0,-30.447728931007806,-0.08,11.05329604848045,-21.0,22.0,43.0,-0.5,0.025621620342807322,-0.8111388628859602,12096.0,-30.447728931007806,-0.08,11.05329604848045,-21.0,22.0,43.0,-0.5,0.025621620342807322,-0.8111388628859602,12096.0,-30.447728931007806,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.26,24.656271355817715,-36.0,40.0,76.0,2.5,0.0061266391009056065,-1.4453670987610496,60192.0,2.2661916165610467,0.26,24.656271355817715,-36.0,40.0,76.0,2.5,0.0061266391009056065,-1.4453670987610496,60192.0,2.2661916165610467,0.26,24.656271355817715,-36.0,40.0,76.0,2.5,0.0061266391009056065,-1.4453670987610496,60192.0,2.2661916165610467,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-73.98400000000001,1.212819571548593,-76.79,-69.09,7.700000000000003,-73.945,0.3073776318364339,2.1313325168752955,547508.8478,6.643663921221601,-73.98400000000001,1.212819571548593,-76.79,-69.09,7.700000000000003,-73.945,0.3073776318364339,2.1313325168752955,547508.8478,6.643663921221601,-73.98400000000001,1.212819571548593,-76.79,-69.09,7.700000000000003,-73.945,0.3073776318364339,2.1313325168752955,547508.8478,6.643663921221601,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",14.2348,1.8199886113529795,8.43,19.4,10.969999999999999,14.67,-1.0851729778551695,1.9011170524267134,20590.876599999996,6.631475633466153,14.2348,1.8199886113529795,8.43,19.4,10.969999999999999,14.67,-1.0851729778551695,1.9011170524267134,20590.876599999996,6.631475633466153,14.2348,1.8199886113529795,8.43,19.4,10.969999999999999,14.67,-1.0851729778551695,1.9011170524267134,20590.876599999996,6.631475633466153,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",14.342899999999997,1.8112696004892719,8.57,19.57,11.0,14.77,-1.0613556245566125,1.9119020804580225,20896.667099999995,6.631800755217262,14.342899999999997,1.8112696004892719,8.57,19.57,11.0,14.77,-1.0613556245566125,1.9119020804580225,20896.667099999995,6.631800755217262,14.342899999999997,1.8112696004892719,8.57,19.57,11.0,14.77,-1.0613556245566125,1.9119020804580225,20896.667099999995,6.631800755217262,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",278.42,2.025992710906545,273.0,287.0,14.0,278.0,1.066633284389733,5.894297459088348,7752176.0,6.643818468687725,278.42,2.025992710906545,273.0,287.0,14.0,278.0,1.066633284389733,5.894297459088348,7752176.0,6.643818468687725,278.42,2.025992710906545,273.0,287.0,14.0,278.0,1.066633284389733,5.894297459088348,7752176.0,6.643818468687725,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",215.15,1.8167292177165664,212.0,219.0,7.0,215.0,0.7625777676008473,-0.119090526422029,4629279.0,6.643805376482533,215.15,1.8167292177165664,212.0,219.0,7.0,215.0,0.7625777676008473,-0.119090526422029,4629279.0,6.643805376482533,215.15,1.8167292177165664,212.0,219.0,7.0,215.0,0.7625777676008473,-0.119090526422029,4629279.0,6.643805376482533,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",233.85,1.8167292177165664,230.0,237.0,7.0,234.0,-0.7625777676008473,-0.119090526422029,5468909.0,6.643813004336293,233.85,1.8167292177165664,230.0,237.0,7.0,234.0,-0.7625777676008473,-0.119090526422029,5468909.0,6.643813004336293,233.85,1.8167292177165664,230.0,237.0,7.0,234.0,-0.7625777676008473,-0.119090526422029,5468909.0,6.643813004336293,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1966.12,43.48790148716738,1865.0,2033.0,168.0,1973.0,-0.4047208206081701,-0.7894678983748364,386750014.0,6.643505726634386,1966.12,43.48790148716738,1865.0,2033.0,168.0,1973.0,-0.4047208206081701,-0.7894678983748364,386750014.0,6.643505726634386,1966.12,43.48790148716738,1865.0,2033.0,168.0,1973.0,-0.4047208206081701,-0.7894678983748364,386750014.0,6.643505726634386,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",378.2,67.99688049885641,231.0,494.0,263.0,383.0,-0.2927795172380002,-0.8911126378518994,14761258.0,6.620087646446841,378.2,67.99688049885641,231.0,494.0,263.0,383.0,-0.2927795172380002,-0.8911126378518994,14761258.0,6.620087646446841,378.2,67.99688049885641,231.0,494.0,263.0,383.0,-0.2927795172380002,-0.8911126378518994,14761258.0,6.620087646446841,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-357.01,31.407229110573255,-425.0,-279.0,146.0,-355.5,0.21438465673587426,-0.0657088577272038,12843269.0,6.638274038545649,-357.01,31.407229110573255,-425.0,-279.0,146.0,-355.5,0.21438465673587426,-0.0657088577272038,12843269.0,6.638274038545649,-357.01,31.407229110573255,-425.0,-279.0,146.0,-355.5,0.21438465673587426,-0.0657088577272038,12843269.0,6.638274038545649,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-1.38,22.647844234823953,-47.0,42.0,89.0,-1.5,0.06667176377089772,-0.653269686347143,50970.0,17.162932609235003,-1.38,22.647844234823953,-47.0,42.0,89.0,-1.5,0.06667176377089772,-0.653269686347143,50970.0,17.162932609235003,-1.38,22.647844234823953,-47.0,42.0,89.0,-1.5,0.06667176377089772,-0.653269686347143,50970.0,17.162932609235003,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-1.23,11.21583926886662,-23.0,20.0,43.0,0.0,-0.08238086106379099,-0.9517852756525795,12605.0,13.374292951337559,-1.23,11.21583926886662,-23.0,20.0,43.0,0.0,-0.08238086106379099,-0.9517852756525795,12605.0,13.374292951337559,-1.23,11.21583926886662,-23.0,20.0,43.0,0.0,-0.08238086106379099,-0.9517852756525795,12605.0,13.374292951337559,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.25,24.614759061107293,-40.0,40.0,80.0,-1.5,-0.018021842105135678,-1.4397766352169017,59989.0,-1.505966321408281,-0.25,24.614759061107293,-40.0,40.0,80.0,-1.5,-0.018021842105135678,-1.4397766352169017,59989.0,-1.505966321408281,-0.25,24.614759061107293,-40.0,40.0,80.0,-1.5,-0.018021842105135678,-1.4397766352169017,59989.0,-1.505966321408281,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-75.09629999999999,1.2031311464489456,-77.79,-72.43,5.359999999999999,-75.16499999999999,0.1090066454611098,-0.5001784753300602,564088.7323,6.643672763447801,-75.09629999999999,1.2031311464489456,-77.79,-72.43,5.359999999999999,-75.16499999999999,0.1090066454611098,-0.5001784753300602,564088.7323,6.643672763447801,-75.09629999999999,1.2031311464489456,-77.79,-72.43,5.359999999999999,-75.16499999999999,0.1090066454611098,-0.5001784753300602,564088.7323,6.643672763447801,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.702499999999997,1.8524956549247702,6.58,13.86,7.279999999999999,10.735,-0.3530367995511834,-0.8278561547200276,11794.0929,6.621776396721657,10.702499999999997,1.8524956549247702,6.58,13.86,7.279999999999999,10.735,-0.3530367995511834,-0.8278561547200276,11794.0929,6.621776396721657,10.702499999999997,1.8524956549247702,6.58,13.86,7.279999999999999,10.735,-0.3530367995511834,-0.8278561547200276,11794.0929,6.621776396721657,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",10.8725,1.8714022047975716,6.72,14.0,7.28,10.9,-0.3559626360318381,-0.8448806142437775,12167.838100000003,6.622025974995167,10.8725,1.8714022047975716,6.72,14.0,7.28,10.9,-0.3559626360318381,-0.8448806142437775,12167.838100000003,6.622025974995167,10.8725,1.8714022047975716,6.72,14.0,7.28,10.9,-0.3559626360318381,-0.8448806142437775,12167.838100000003,6.622025974995167,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",276.08,1.8677486041983378,273.0,281.0,8.0,276.0,0.299080869625381,-0.4613312436756076,7622362.0,6.643823525898383,276.08,1.8677486041983378,273.0,281.0,8.0,276.0,0.299080869625381,-0.4613312436756076,7622362.0,6.643823525898383,276.08,1.8677486041983378,273.0,281.0,8.0,276.0,0.299080869625381,-0.4613312436756076,7622362.0,6.643823525898383,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",211.68,2.838693681639816,207.0,218.0,11.0,211.0,0.19696550442971833,-0.8736957661453157,4481640.0,6.64372786534278,211.68,2.838693681639816,207.0,218.0,11.0,211.0,0.19696550442971833,-0.8736957661453157,4481640.0,6.64372786534278,211.68,2.838693681639816,207.0,218.0,11.0,211.0,0.19696550442971833,-0.8736957661453157,4481640.0,6.64372786534278,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",237.32,2.838693681639816,231.0,242.0,11.0,238.0,-0.19696550442971833,-0.8736957661453157,5632876.0,6.643753930209171,237.32,2.838693681639816,231.0,242.0,11.0,238.0,-0.19696550442971833,-0.8736957661453157,5632876.0,6.643753930209171,237.32,2.838693681639816,231.0,242.0,11.0,238.0,-0.19696550442971833,-0.8736957661453157,5632876.0,6.643753930209171,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1952.15,163.36025597532355,1334.0,2284.0,950.0,1971.5,-1.6306104892097706,4.344830821820668,383730933.0,6.63858364913043,1952.15,163.36025597532355,1334.0,2284.0,950.0,1971.5,-1.6306104892097706,4.344830821820668,383730933.0,6.63858364913043,1952.15,163.36025597532355,1334.0,2284.0,950.0,1971.5,-1.6306104892097706,4.344830821820668,383730933.0,6.63858364913043,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",302.94,120.01328377653985,62.0,572.0,510.0,312.0,-0.1134214859200907,-0.6216927432888264,10603180.0,6.521460509187892,302.94,120.01328377653985,62.0,572.0,510.0,312.0,-0.1134214859200907,-0.6216927432888264,10603180.0,6.521460509187892,302.94,120.01328377653985,62.0,572.0,510.0,312.0,-0.1134214859200907,-0.6216927432888264,10603180.0,6.521460509187892,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-475.99,130.2977549672094,-879.0,-216.0,663.0,-428.5,-1.2661761198682528,1.5648979356936947,24337421.0,6.594135901647196,-475.99,130.2977549672094,-879.0,-216.0,663.0,-428.5,-1.2661761198682528,1.5648979356936947,24337421.0,6.594135901647196,-475.99,130.2977549672094,-879.0,-216.0,663.0,-428.5,-1.2661761198682528,1.5648979356936947,24337421.0,6.594135901647196,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-2.8,20.48354846152779,-46.0,41.0,87.0,-2.0,-0.001256373126468345,-0.07627561489464707,42322.0,11.562269947065799,-2.8,20.48354846152779,-46.0,41.0,87.0,-2.0,-0.001256373126468345,-0.07627561489464707,42322.0,11.562269947065799,-2.8,20.48354846152779,-46.0,41.0,87.0,-2.0,-0.001256373126468345,-0.07627561489464707,42322.0,11.562269947065799,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.12,10.475830769109926,-24.0,19.0,43.0,0.0,-0.05529380009209247,-0.48435949937297273,10866.0,-0.27347001639775936,0.12,10.475830769109926,-24.0,19.0,43.0,0.0,-0.05529380009209247,-0.48435949937297273,10866.0,-0.27347001639775936,0.12,10.475830769109926,-24.0,19.0,43.0,0.0,-0.05529380009209247,-0.48435949937297273,10866.0,-0.27347001639775936,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",0.42,23.534706801709344,-41.0,39.0,80.0,0.0,-0.012384516307197165,-1.4047776142743384,54852.0,19.782193444754633,0.42,23.534706801709344,-41.0,39.0,80.0,0.0,-0.012384516307197165,-1.4047776142743384,54852.0,19.782193444754633,0.42,23.534706801709344,-41.0,39.0,80.0,0.0,-0.012384516307197165,-1.4047776142743384,54852.0,19.782193444754633,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-73.3973,3.8638970893609117,-80.23,-60.12,20.110000000000007,-74.115,1.3724960212079118,2.372022718197043,540194.4051000001,6.641825204018976,-73.3973,3.8638970893609117,-80.23,-60.12,20.110000000000007,-74.115,1.3724960212079118,2.372022718197043,540194.4051000001,6.641825204018976,-73.3973,3.8638970893609117,-80.23,-60.12,20.110000000000007,-74.115,1.3724960212079118,2.372022718197043,540194.4051000001,6.641825204018976,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",8.617899999999999,3.4378767510711548,1.64,16.01,14.370000000000001,8.825,-0.1981846341445879,-0.6045502014842241,8596.900699999998,6.517748613118884,8.617899999999999,3.4378767510711548,1.64,16.01,14.370000000000001,8.825,-0.1981846341445879,-0.6045502014842241,8596.900699999998,6.517748613118884,8.617899999999999,3.4378767510711548,1.64,16.01,14.370000000000001,8.825,-0.1981846341445879,-0.6045502014842241,8596.900699999998,6.517748613118884,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",8.900500000000001,3.598175288120411,1.73,17.56,15.829999999999998,9.005,-0.11010647747310091,-0.517861341736372,9203.629700000001,6.515557457397745,8.900500000000001,3.598175288120411,1.73,17.56,15.829999999999998,9.005,-0.11010647747310091,-0.517861341736372,9203.629700000001,6.515557457397745,8.900500000000001,3.598175288120411,1.73,17.56,15.829999999999998,9.005,-0.11010647747310091,-0.517861341736372,9203.629700000001,6.515557457397745,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",274.13,3.353439362140837,266.0,281.0,15.0,274.0,-0.039743254065282084,-0.4047843400884168,7515839.0,6.643749298081783,274.13,3.353439362140837,266.0,281.0,15.0,274.0,-0.039743254065282084,-0.4047843400884168,7515839.0,6.643749298081783,274.13,3.353439362140837,266.0,281.0,15.0,274.0,-0.039743254065282084,-0.4047843400884168,7515839.0,6.643749298081783,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",210.24,4.597144480407095,200.0,219.0,19.0,209.0,0.09529050795713553,-0.8377293143456446,4422178.0,6.643514915712868,210.24,4.597144480407095,200.0,219.0,19.0,209.0,0.09529050795713553,-0.8377293143456446,4422178.0,6.643514915712868,210.24,4.597144480407095,200.0,219.0,19.0,209.0,0.09529050795713553,-0.8377293143456446,4422178.0,6.643514915712868,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",238.76,4.597144480407095,230.0,249.0,19.0,240.0,-0.09529050795713553,-0.8377293143456446,5702726.0,6.64359124826557,238.76,4.597144480407095,230.0,249.0,19.0,240.0,-0.09529050795713553,-0.8377293143456446,5702726.0,6.64359124826557,238.76,4.597144480407095,230.0,249.0,19.0,240.0,-0.09529050795713553,-0.8377293143456446,5702726.0,6.64359124826557,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",1918.27,109.4856528583457,1689.0,2182.0,493.0,1907.0,0.2843449309247927,-0.3418773075660977,369162703.0,6.641538943235635,1918.27,109.4856528583457,1689.0,2182.0,493.0,1907.0,0.2843449309247927,-0.3418773075660977,369162703.0,6.641538943235635,1918.27,109.4856528583457,1689.0,2182.0,493.0,1907.0,0.2843449309247927,-0.3418773075660977,369162703.0,6.641538943235635,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",169.41,119.5957918755649,-141.0,360.0,501.0,192.0,-0.774180030147927,0.1610836642644995,4285987.0,6.539790197809819,169.41,119.5957918755649,-141.0,360.0,501.0,192.0,-0.774180030147927,0.1610836642644995,4285987.0,6.539790197809819,169.41,119.5957918755649,-141.0,360.0,501.0,192.0,-0.774180030147927,0.1610836642644995,4285987.0,6.539790197809819,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-738.14,179.1716078247473,-987.0,-353.0,634.0,-762.0,0.5262732298342762,-0.8093420783225254,57663210.0,6.598905467720176,-738.14,179.1716078247473,-987.0,-353.0,634.0,-762.0,0.5262732298342762,-0.8093420783225254,57663210.0,6.598905467720176,-738.14,179.1716078247473,-987.0,-353.0,634.0,-762.0,0.5262732298342762,-0.8093420783225254,57663210.0,6.598905467720176,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-1.92,18.340593603735233,-41.0,41.0,82.0,-1.0,-0.00960047513102431,0.1132473101702498,33670.0,13.103034602256917,-1.92,18.340593603735233,-41.0,41.0,82.0,-1.0,-0.00960047513102431,0.1132473101702498,33670.0,13.103034602256917,-1.92,18.340593603735233,-41.0,41.0,82.0,-1.0,-0.00960047513102431,0.1132473101702498,33670.0,13.103034602256917,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.8,9.475113602367932,-25.0,18.0,43.0,0.0,-0.19895187007683182,-0.3123731082344503,8952.0,14.344970624995232,-0.8,9.475113602367932,-25.0,18.0,43.0,0.0,-0.19895187007683182,-0.3123731082344503,8952.0,14.344970624995232,-0.8,9.475113602367932,-25.0,18.0,43.0,0.0,-0.19895187007683182,-0.3123731082344503,8952.0,14.344970624995232,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-0.03,20.95519751828417,-38.0,38.0,76.0,0.5,-0.012563721849472952,-1.1267881771985018,43473.0,-868.1937033792249,-0.03,20.95519751828417,-38.0,38.0,76.0,0.5,-0.012563721849472952,-1.1267881771985018,43473.0,-868.1937033792249,-0.03,20.95519751828417,-38.0,38.0,76.0,0.5,-0.012563721849472952,-1.1267881771985018,43473.0,-868.1937033792249,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",-68.2391,5.32781818914325,-80.1,-60.2,19.89999999999999,-67.38499999999999,-0.6200494027755048,-0.5315825582177367,468467.6559,6.639561704834257,-68.2391,5.32781818914325,-80.1,-60.2,19.89999999999999,-67.38499999999999,-0.6200494027755048,-0.5315825582177367,468467.6559,6.639561704834257,-68.2391,5.32781818914325,-80.1,-60.2,19.89999999999999,-67.38499999999999,-0.6200494027755048,-0.5315825582177367,468467.6559,6.639561704834257,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",4.7200999999999995,3.254905387381956,-3.76,9.6,13.36,5.545,-0.8549634650156073,0.15429898353323868,3276.7809,6.535129334268379,4.7200999999999995,3.254905387381956,-3.76,9.6,13.36,5.545,-0.8549634650156073,0.15429898353323868,3276.7809,6.535129334268379,4.7200999999999995,3.254905387381956,-3.76,9.6,13.36,5.545,-0.8549634650156073,0.15429898353323868,3276.7809,6.535129334268379,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",5.1411,3.541020766771507,-3.84,10.66,14.5,5.845000000000001,-0.7606199172122792,0.01715309288892719,3884.4348999999997,6.516221083820877,5.1411,3.541020766771507,-3.84,10.66,14.5,5.845000000000001,-0.7606199172122792,0.01715309288892719,3884.4348999999997,6.516221083820877,5.1411,3.541020766771507,-3.84,10.66,14.5,5.845000000000001,-0.7606199172122792,0.01715309288892719,3884.4348999999997,6.516221083820877,"0    1
Name: ACTIVITY_CODE, dtype: int32"
"0    16:26.6
1    16:27.1
2    16:34.4
3    16:35.8
4    16:39.3
5    16:39.8
Name: TIMESTAMP, dtype: object",265.12,2.4006733062273056,262.0,271.0,9.0,265.0,0.8525642220313191,0.15916172494751235,7029432.0,6.643797780434671,265.12,2.4006733062273056,262.0,271.0,9.0,265.0,0.8525642220313191,0.15916172494751235,7029432.0,6.643797780434671,265.12,2.4006733062273056,262.0,271.0,9.0,265.0,0.8525642220313191,0.15916172494751235,7029432.0,6.643797780434671,"0    1
Name: ACTIVITY_CODE, dtype: int32"
